,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,BBLE_x,CUR_FV_T_x,GR_SQFT_x,NEW_FV_T_x,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,BBLE_y,CUR_FV_T_y,GR_SQFT_y,NEW_FV_T_y,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Median_house_Value,Median_Rent,Housing_Units,Total_pop,Pop_Den,Median_Household_Income,Ratio_income_to_poverty_level_under_2,Gini_Index,Ave_Commute_Min,Dropout_16_19,Bachelor_up_25_64,Unemployed_rate_16,Occupied_Housing_Units_2015_,Occupied_Housing_Units_2010_2014,Occupied_Housing_Units_2010_before,Black,White,Asian
84,36047012000,12456.69864,7,43,25,,3057480595,959676.0563,2160.971831,1059676.056,458.1882395,499.0069393,3057675008,1469988.034,9308.483051,1520728.814,230.1861596,290.3683255,750000,1264,370,1255,16844.25,28750,771,0.479,40,0,0.081920904,0.100169779,0.029411765,0.444117647,0.526470588,0,0.109163347,0.867729084
85,36047012100,35242.57569,5,52,28,,3010070327,1162227.053,2166.570048,1464628.019,572.1374199,728.4302366,3010042958,842523.3832,7571.196262,990112.1495,346.5194942,367.8024369,907400,2043,820,1807,31610.39,93393,453,0.4186,36,0,0.702848345,0.0236822,0.010709505,0.409638554,0.579651941,0.050913116,0.65965689,0.099059214
86,36047012200,14402.54992,23,90,51,,3057953129,881146.4968,2663.280255,967649.6815,342.1453713,375.9797866,3057910522,1040195.56,11187.92308,1144538.462,229.0672106,283.3903603,787600,1228,1697,5697,77112.06,36250,4260,0.4244,40,0.205882353,0.116899619,0.138190134,0,0.300262812,0.699737188,0.011760576,0.156924697,0.396524487
87,36047012600,15861.43058,20,132,82,,3058536804,836155.6604,2304.740566,907603.7736,388.5835338,420.5873429,3058521873,870055.5556,6762.877778,944831.6667,221.5765949,228.3318182,770500,1277,933,2767,31643.38,37179,1566,0.4509,44,0.070921986,0.280180762,0.082901554,0,0.243707094,0.756292906,0.023852548,0.393205638,0.304300687
88,36047012700,68487.68023,36,135,68,,3003923700,1632408.451,3196.211268,1951859.155,518.1963889,617.6824814,3004010235,2025163.265,19159.93878,2374775.51,669.674613,808.7309799,731800,905,1652,3929,62280.44,51397,1865,0.5484,38,0.134502924,0.488627132,0.076923077,0.010532838,0.327137546,0.662329616,0.371595826,0.344107916,0.104097735
89,36047012801,4039.922954,7,78,48,,3058056881,876733.3333,1964.690909,941896.9697,472.9548495,500.0247509,3057938948,797411.7647,8586.627451,908980.3922,220.341568,262.2082649,802100,1280,779,2094,47169.33,42596,1057,0.5063,48,0,0.269515201,0.057546145,0.024032043,0.336448598,0.639519359,0.024832856,0.449856734,0.480420248
90,36047012901,51892.75214,54,354,229,,3009332929,1572931.707,2823.829268,1962634.146,576.745289,720.1447393,3009344239,12296918.81,15310.15238,13894180.86,340.4984094,384.3846026,1026200,2168,1068,2577,48757.75,82071,614,0.4532,36,0,0.671831765,0.057112069,0.006134969,0.5,0.493865031,0.050058207,0.555296857,0.076833527
91,36047012902,48167.7986,17,105,64,363,3009512510,1823145.161,2975.688172,2123709.677,623.4661621,725.5201575,3009524724,1273356.522,7043.669565,1451469.565,369.8551514,421.3780045,1218800,2080,962,2064,42071.54,86290,497,0.4914,36,0,0.707534247,0.06171875,0.020094563,0.443262411,0.536643026,0.132267442,0.625968992,0.040697674
92,36047013000,12002.16903,39,96,54,,3058884307,817072.4234,2533.988858,920876.8635,348.2046384,392.3995124,3058785705,1090662.732,11040.04065,1206463.333,208.4662111,216.9351722,580400,1213,2058,5224,76688.63,57549,2207,0.467,41,0.145907473,0.338461538,0.079545455,0.003686151,0.312796209,0.683517641,0.013016845,0.557427259,0.192764165
93,36047013100,59292.83073,27,71,35,,3009473128,1767395.062,2761.078189,2036646.091,664.9923757,763.5988321,3009484857,1245657.025,6101.81405,1417979.339,354.8545613,393.43389,822600,1801,1975,4244,70287.49,111950,704,0.5203,37,0.080645161,0.753587679,0.043478261,0.033571822,0.355531095,0.610897083,0.104147031,0.614985862,0.058435438
94,36047013200,5435.7853,13,64,35,,3058950801,832210.1449,2218.043478,994997.5217,393.4240296,469.0097745,3058899039,674121.2121,7401.727273,748333.3333,226.8022985,230.4005234,836100,1265,743,2397,40129.55,56167,944,0.4502,44,0,0.305199699,0.065326633,0,0.166197183,0.833802817,0.004171882,0.455152274,0.465581977
95,36047013300,56302.81894,15,52,31,,3009597084,1867296.167,2721.372822,1955470.383,730.2938372,774.22278,3009595964,1306887.297,7295.037838,1508308.108,329.3313254,341.6476119,986300,2184,1989,4674,81518.67,144293,427,0.3554,36,0.034013605,0.818181818,0.043091655,0.012609649,0.320175439,0.667214912,0.043217801,0.790971331,0.087505349
96,36047013400,18247.33129,23,108,68,,3059249423,823129.6625,2451.133215,930815.2753,360.2748942,409.5204677,3059204696,920039.4737,9896.302632,1157723.684,243.591652,255.8374281,695600,1306,1591,3860,37270.88,66172,1136,0.4096,39,0,0.457155675,0.083374203,0.031271244,0.25424881,0.714479946,0.002331606,0.765025907,0.149740933
97,36047013500,57578.43,19,65,36,,3009772094,2164942.564,2902.307692,2551323.077,758.9867676,890.9820211,3009764314,1638366.667,10104.47333,1852793.333,375.8795526,391.6927992,890600,2250,1626,3694,62998.65,126111,304,0.4881,41,0,0.796226415,0.050622407,0.022905759,0.386780105,0.590314136,0.096372496,0.716838116,0.067677315
98,36047013600,14657.0013,27,65,37,,3059637815,848378.6982,2312.966469,965092.3077,392.3463514,447.125188,3059669878,905462.5,10173.7,1057625,238.8884514,259.3071076,720900,1404,1685,3813,45742.72,66375,1023,0.4365,42,0.113821138,0.577631579,0.045261669,0.005372733,0.273337811,0.721289456,0.007343299,0.764227642,0.15263572
99,36047013700,57800.56464,33,96,63,,3009932810,1720693.333,2484.333333,2026271.667,733.3532159,859.7548941,3009970828,1479492.754,9128.775362,1720333.333,387.2036029,407.6506778,1199600,1779,1508,3278,55689.17,99648,856,0.4309,40,0,0.704668305,0.06598513,0.004282655,0.359029265,0.63668808,0.083282489,0.744966443,0.035997559
100,36047013800,11059.99034,40,214,120,,3060063023,878873.3062,2534.861789,954972.8997,366.6365441,398.1134266,3060143607,1279788.889,9476.388889,1383644.444,245.6515129,264.1365608,772100,1491,1504,3423,54530.59,52645,1273,0.4893,42,0,0.492943021,0.042577031,0.02613891,0.29798357,0.675877521,0.009932807,0.717791411,0.11510371
101,36047013900,57375.70042,18,59,36,,3010200475,1508137.097,2200.526882,1860250,717.1826476,883.4852798,3010206430,1327148.462,8383.453846,1544607.692,528.8454875,623.3670578,1133900,1805,1615,3652,62502.96,100787,656,0.462,35,0.018181818,0.728081321,0.0781893,0,0.333333333,0.666666667,0.101861993,0.686473165,0.08871851
102,36047014000,5146.042513,14,49,31,,3060089071,808444.4444,1975.125356,882059.8291,433.6979893,472.1059584,3060167741,1120875,14500,1288583.333,237.9823346,254.3548942,763300,1316,831,1843,32592.37,59130,534,0.4609,39,0,0.389112903,0.06031746,0.02617801,0.181937173,0.791884817,0,0.856212697,0.085729788
103,36047014100,62742.23436,14,68,43,,3010433816,1269676.871,2159.639456,1507261.905,650.2750832,769.6204861,3010463431,1072583.784,9267.648649,1212682.432,560.4304773,716.0543942,852200,1807,1591,3928,61477.45,78125,879,0.4893,42,0,0.762339278,0.100324939,0.027406417,0.477272727,0.495320856,0.083248473,0.636456212,0.136710794
104,36047014200,13720.12504,17,131,77,,3060064361,817180.6723,2397.655462,911079.8319,359.0253825,401.56159,3060143844,1208250,14152.44737,1361671.053,247.2036864,260.8882659,769000,1358,1352,3105,39910.43,56324,1023,0.4326,41,0,0.448445172,0.107370865,0.012251149,0.320826953,0.666921899,0.011272142,0.754267311,0.08373591
105,36047014300,82306.71089,14,63,32,,3007370044,912841.954,2004.813218,1129370.69,485.0703729,603.538792,3007130592,761120.2532,7145.316456,861911.3924,368.2185675,453.40106,791300,1737,1661,3610,43055.55,80170,1006,0.4407,36,0,0.583517944,0.052,0.029585799,0.366863905,0.603550296,0.038781163,0.536288089,0.074515235
106,36047014500,16977.54736,15,84,48,,3007395132,781768.2927,2083.996951,968579.2683,419.5408664,524.5772066,3007015136,750736.3184,6726.572139,841064.6766,353.8468501,433.9034733,687000,1465,1854,4424,52438.65,64926,1436,0.402,36,0,0.533810376,0.063796354,0.046670461,0.436539556,0.516789983,0.037522604,0.649638336,0.056509946
107,36047014700,8272.284642,7,21,15,,3008922751,909927.5362,1871.140097,1139057.971,522.751046,663.8808187,3008930566,1016986.667,8109.92,1150480,414.0603318,459.9115071,854200,1791,933,2104,50417.59,81181,459,0.4458,46,0.244444444,0.6109906,0.036709721,0.021978022,0.474969475,0.503052503,0.043250951,0.69486692,0.035646388
108,36047014800,4689.139524,5,26,15,,3062978615,949725.9709,2061.106796,1080459.887,492.0092209,556.1209726,3063141878,550473.6842,4634.473684,621894.7368,257.3673951,296.818631,758000,1441,529,1256,24374.71,56500,310,0.4887,41,0,0.418181818,0.08988764,0.00984252,0.204724409,0.785433071,0,0.920382166,0.057324841
109,36047014900,94731.32662,65,97,62,,3010331669,1210030.393,1935.04886,1480177.524,669.3640217,824.9093881,3010301967,1625385.965,8901.97076,1812005.848,482.6996272,590.3058479,855200,1887,2367,5772,60479.86,103378,974,0.3618,41,0,0.685124591,0.065785997,0.009678839,0.401231852,0.589089309,0.038634789,0.806999307,0.073631324
110,36047015000,4690.830805,1,36,19,,3063029342,856796.3526,2020.325228,955884.4985,441.4274871,489.2375954,3062895126,764040,6284.12,885240,189.9132523,193.9432296,690500,1388,656,1642,31854.69,82188,224,0.4223,40,0,0.43653618,0.029372497,0,0.167820069,0.832179931,0.000609013,0.766138855,0.219853837
111,36047015100,56610.93074,13,38,29,,3010504850,1848322.404,2611.994536,2263407.104,751.3500924,923.9331128,3010575615,1162255.034,7510.241611,1357993.289,489.7644615,560.3503178,1165700,2170,1653,4273,74120.59,121742,612,0.4589,37,0,0.811284047,0.081456456,0.004334365,0.335603715,0.66006192,0.044699275,0.736250878,0.053592324
112,36047015200,9378.257102,4,41,29,,3061031329,719449.1979,2028.935829,816601.6043,378.5556775,429.3378627,3060865406,4013419.25,25009.0625,4190218.75,216.6626854,214.1732265,650900,1348,954,2567,24912.88,70598,592,0.4489,39,0.241758242,0.50890948,0.116527037,0,0.279123414,0.720876586,0.026100506,0.678613167,0.255940787
113,36047015300,57052.49839,32,70,47,,3010301044,2231217.993,2841.435986,2725598.668,806.4203217,985.4554164,3010345120,3524508.205,13366.52137,3844145.299,356.4922095,402.5459226,1338500,1960,1309,2961,50964.3,115000,250,0.3843,37,0,0.864292589,0.049363057,0.006837607,0.337606838,0.655555556,0.043566363,0.791962175,0.099628504
114,36047015400,32352.73027,4,28,14,,,,,,,,3064180001,49137000,16570,50611000,224.5927075,233.9022498,,,0,0,0,,0,,,,,,,,,,,
115,36047015500,56737.15185,24,55,28,,3010370122,2716553.213,3388.60241,3349350.522,814.4253934,1009.493756,3010167666,1777313.036,8455.993939,2023599.576,392.7000577,450.2053476,1041700,2099,1630,3674,63587.93,128611,221,0.5097,38,0,0.911508482,0.049977283,0.010107817,0.40296496,0.586927224,0.045726728,0.852476864,0.039738704
116,36047015700,63479.26724,9,53,34,,3010365878,3052012,3607.628,3486542.104,863.080102,991.6543303,3010115223,1691375.566,8773.352941,1895466.018,446.7946705,526.2441458,893000,2016,2134,4289,66347.67,102500,346,0.4129,41,0,0.899930507,0.021291449,0.024437928,0.396871945,0.578690127,0.048962462,0.810445325,0.079738867
117,36047015900,94993.82623,22,99,59,,3009983977,2828342.007,3891.657993,3336014.87,742.1380231,870.8907305,3010175442,1474124.498,10026.74699,1681638.554,480.6757263,590.7196618,893200,2140,2896,5157,53246.51,130806,546,0.4477,34,0,0.820221528,0.039226833,0,0.398096749,0.601903251,0.095016482,0.78630987,0.048283886
118,36047016000,17612.20563,26,96,68,,3060767188,763337.3984,2186.044715,856869.9187,377.6070895,428.1086049,3060673928,1612083.133,12199.72289,1772331.386,212.8219022,226.5943463,556700,1317,1939,4475,44786.11,60698,1459,0.4324,39,0.022988506,0.458608059,0.094540613,0.004988914,0.31097561,0.684035477,0.051173184,0.654972067,0.161787709
119,36047016100,74946.13863,33,178,119,,3010544593,2236915.344,3433.328042,2762587.302,683.4899305,848.352398,3010745667,1229175.141,9590.892655,1302734.972,528.5000147,636.1220682,947700,1936,1500,3139,44572.71,103500,555,0.4741,37,0.259259259,0.804545455,0.04218107,0.006419401,0.409415121,0.584165478,0.117871934,0.702134438,0.073590315
120,36047016200,16153.14381,6,19,13,,3061297627,709724.1379,1717.793103,807054.1872,436.3642715,497.7020806,3061280603,2469270.27,29656.45946,2639000,200.9361348,224.1632058,580600,1455,1157,2560,27447.44,71602,581,0.421,40,0,0.533787973,0.059065934,0.023111111,0.376888889,0.6,0.031640625,0.656640625,0.2046875
121,36047016300,75661.63675,32,68,43,278,3011493577,1699818.627,3000.176471,2236872.549,579.8855995,763.6005696,3011515668,1140692.857,9285.55,1209085.714,754.1759748,846.9293968,721500,1649,1484,3223,45344.35,86234,692,0.4237,39,0,0.683417085,0.088939052,0,0.311341735,0.688658265,0.223394353,0.604095563,0.098665839
122,36047016400,53806.87663,,2,2,,3061410066,801100,2053.3,875300,405.5738091,431.949097,3061530101,147576500,1025683,152004000,233.8709677,252.688172,,3004,241,654,2122.569,97760,176,0.358,21,0,0.723021583,0.031746032,0.105820106,0.767195767,0.126984127,0.088685015,0.795107034,0.035168196
123,36047016500,70648.05822,9,38,24,,3010770994,3459380.952,4148.504762,4076565.752,866.1229446,1027.929123,3010747482,1659325.581,10980.69767,1848404.651,450.2644665,563.2093736,1311600,2237,2624,5706,79257.28,124714,430,0.5528,38,0,0.901265127,0.042471042,0.023533951,0.37037037,0.606095679,0.026288118,0.803715387,0.084297231
124,36047016600,9378.784644,9,31,19,,3061415397,985629.6482,1980.58794,1033574.389,523.1889439,549.8884426,3062620041,4358666.667,28496.83333,4639333.333,274.549045,276.6712402,779800,2034,738,2080,20181.98,80395,336,0.4877,33,0.152941176,0.447227191,0.096551724,0,0.164670659,0.835329341,0,0.951923077,0.030288462
125,36047016700,64037.20526,7,40,18,,3010951723,2347056.022,3073.526611,2899840.364,778.2136638,959.3130937,3010946211,1547602.484,8907.130435,1725086.957,384.2272422,447.395492,904500,1866,2272,5278,80928.02,107466,875,0.4224,39,0,0.820785356,0.053926206,0,0.351198872,0.648801128,0.010231148,0.809018568,0.072565366
126,36047016800,5475.466791,1,16,10,,3064623074,838432.6241,2007.695035,965056.7376,453.9946335,511.7544617,3064672087,1256166.667,33192.16667,1597166.667,252.2199619,267.6547515,601600,1256,749,1801,27197.06,82891,361,0.4562,42,0,0.554858934,0.037914692,0,0.140969163,0.859030837,0.05719045,0.652415325,0.238200999
127,36047016900,29788.6786,15,59,41,,3010314018,1345011.211,2256.549327,1631484.305,653.8953959,801.4109291,3009854595,1428032.468,8579.383117,1689376.623,462.0381258,523.9092227,883100,1737,2225,4779,59092.4,78504,1227,0.4886,36,0,0.717488789,0.037100653,0,0.357643759,0.642356241,0.037246286,0.753504917,0.127223268
128,36047017000,6872.239533,14,46,33,,3063804013,849093.8432,2172.124283,963284.8948,402.5488392,452.3504155,3063633670,1304257.143,8808.457143,1409971.429,257.1259901,265.9631167,810200,1488,1267,4115,50982.8,72875,1174,0.4622,46,0,0.336898396,0.091405862,0.023809524,0.298029557,0.67816092,0.019441069,0.515431349,0.387120292
129,36047017100,29613.12072,3,19,13,,3026452801,1385533.095,2234.822898,1705200.358,657.5765458,812.1920562,3021390526,895690.9091,13787.89091,1046418.182,541.7166575,612.8677716,918900,2020,1676,3943,49038.53,108384,388,0.4385,40,0.266666667,0.817843866,0.074369748,0.02946829,0.256245996,0.714285714,0.018260208,0.897032716,0.062389044
130,36047017200,6782.07611,18,68,48,,3063830752,792215.415,2090.86166,908164.0316,396.6699237,449.2349974,3063869509,1036529.412,5433,1105294.118,239.3206003,241.6449764,681200,1265,1136,4040,50719.34,70125,1110,0.4003,48,0,0.39025442,0.076883649,0.00890472,0.337488869,0.653606411,0.033168317,0.382425743,0.510891089
131,36047017400,5411.78182,3,35,20,,3064510897,698617.1875,1682.416667,776039.0625,475.1752424,514.7461401,3064328787,606625,6015.625,627000,252.4928323,265.7800972,615400,1255,750,1908,28986.45,72692,455,0.4218,49,0,0.396883593,0.049043062,0.005649718,0.173728814,0.820621469,0,0.556079665,0.366352201
132,36047017500,4905.928747,3,24,19,,,,,,,,3009020001,348885000,92440,359352000,491.349481,561.7070358,,,0,0,0,,0,,,,,,,,,,,
133,36047017600,4388.913978,7,35,16,,3064510443,656196.0784,1915.45098,760519.6078,370.970155,434.2116289,3064421140,1254320,18375.68,1445079.6,259.3189964,275.9856631,611900,1194,937,2322,42201.69,55865,627,0.4215,50,0,0.304223336,0.029436501,0,0.206257242,0.793742758,0.006890612,0.516365202,0.310077519
134,36047017700,65254.26395,38,203,126,,,,,,,,3017261439,49861571.43,126248.8571,52122000,537.7022032,659.1888367,,,0,0,0,,0,,,,,,,,,,,
135,36047017800,5392.327434,10,56,36,,3063746657,814250.4805,2602.194805,853450.2165,336.5466991,353.4192673,3063674002,811183.908,8528.896552,863678.1609,215.2260666,226.1790314,569700,1296,940,3226,50940.75,55745,1526,0.4388,51,0.064171123,0.324550898,0.087186262,0,0.306818182,0.693181818,0.012399256,0.3716677,0.365158091
136,36047017900,58719.7735,19,69,42,,3019962664,1811072.917,2769.3125,1833916.667,660.0282517,669.8314673,3019762219,2507682.927,38501.58537,2758926.829,286.3379809,339.1515249,924400,1135,1644,4131,67367.51,45947,1567,0.5096,37,0.392156863,0.522038567,0.095995612,0.011695906,0.311241066,0.677063028,0.56620673,0.254901961,0.048898572
137,36047018000,5789.685178,24,37,22,,3063695284,779376.506,2280.731928,871192.7711,366.2247442,411.7601396,3063695555,949841.4634,6602.560976,980707.3171,203.1091631,218.4105666,816900,1373,1105,3512,51647.99,57194,1603,0.4466,48,0,0.191093574,0.070855615,0,0.211281071,0.788718929,0.017369021,0.682801822,0.173974943
138,36047018100,62425.89228,10,93,54,298,3021096154,2019484.496,3330.232558,2465320.403,634.9024085,776.0765588,3021080987,1465647.187,7486.77512,1712595.981,231.1942472,277.9703555,850600,1490,2254,3424,52522.87,80911,722,0.4569,35,0,0.78685259,0.092163847,0.022376132,0.334576452,0.643047416,0.268983645,0.550525701,0.07739486
139,36047018200,7354.083381,23,46,17,,3062897586,795593.3504,2244.40665,883445.0128,384.8356054,424.9367921,3062730563,765065.7895,6141.118421,841315.7895,211.9144665,226.9682253,669900,1277,1236,3600,56349.34,47206,1807,0.4457,43,0,0.215258856,0.090384615,0.007867133,0.270104895,0.722027972,0.018333333,0.345,0.558055556
140,36047018300,50767.21417,13,48,37,,3020840980,1778111.111,3387.366667,2209666.667,550.6754338,681.9692545,3020813730,1691251.797,8071.272152,1929367.089,199.9932509,238.739612,1086000,1961,1416,2692,50777.05,93625,366,0.4368,36,0,0.814834578,0.091096243,0.011727912,0.366692729,0.621579359,0.201708767,0.582095097,0.079123328
141,36047018400,6627.938409,7,21,11,,3062982499,760787.1397,1826.658537,863405.765,434.2792982,489.0719165,3062903086,2713888.889,8218.333333,2883333.333,154.2748146,172.4603666,681300,1375,872,2551,44303.73,76210,599,0.5019,44,0,0.364779874,0.062253743,0.017369727,0.183622829,0.799007444,0.021952176,0.518620149,0.455899647
142,36047018501,41074.18056,89,256,152,,3020440052,963058.8235,2614.205882,1132441.176,425.200714,512.8579556,3020439323,2926333.333,57155.71429,3322000,169.4342595,214.3100474,738100,452,1809,4530,112091.8,17407,3356,0.5755,38,0.161572052,0.168197197,0.330163761,0.01120283,0.208136792,0.780660377,0.594922737,0.17615894,0.08388521
