,GEOID,pickups_intract,NYPDviolation,NYPDmisdemeanor,NYPDfelony,units,CUR_FV_T_perSQFT_x,NEW_FV_T_perSQFT_x,CUR_FV_T_perSQFT_y,NEW_FV_T_perSQFT_y,Pop_Den_15,Median_Household_Income_15,Gini_Index_15,Ave_Commute_Min_15,Unemployed_rate_15,Moved_in_4years_15,Pop_Den_16,Median_Household_Income_16,Gini_Index_16,Ave_Commute_Min_16,Unemployed_rate_16,Moved_in_4years_16,Pop_Den_16DIFF,Median_Household_Income_16DIFF,Gini_Index_16DIFF,Ave_Commute_Min_16DIFF,Unemployed_rate_16DIFF,Moved_in_4years_16DIFF
30,36047004600,19553.86668,15,80,59,,604.2485411,658.8598258,227.2356288,243.8915575,12264.43,118333,0.4157,34,0.065088757,0.017033357,11556.20005,104167,0.4039,39.2074364,0.059006211,0.013452915,-708.22995,-14166,-0.0118,5.2074364,-0.006082546,-0.003580442
31,36047004700,40447.5055,17,46,26,,523.0573066,696.4273978,703.7104656,871.5429241,14809.12,101150,0.4675,38,0.121827411,0,16792.54859,108750,0.4717,39.47189922,0.127092846,0.014785609,1983.42859,7600,0.0042,1.47189922,0.005265435,0.014785609
32,36047004900,36882.21505,4,33,21,,824.6324251,1125.6473,602.3669334,746.2257327,66921.32,116950,0.4467,35,0.008602151,0.046036829,69019.25393,113750,0.4585,35.29435484,0.015294975,0.039086687,2097.93393,-3200,0.0118,0.29435484,0.006692824,-0.006950142
33,36047005000,15148.39803,5,39,24,,576.9805342,640.6964552,243.1868457,227.3972387,26687.86,90608,0.4752,44,0.070086705,0.016949153,26039.2735,100551,0.4874,45.40016168,0.055312955,0.011560694,-648.5865,9943,0.0122,1.40016168,-0.01477375,-0.005388459
34,36047005100,24558.06362,5,66,39,,386.371843,507.105465,702.5306097,893.9099932,30579.23,85563,0.4881,41,0.031837916,0,34132.29979,90815,0.3685,38.82734912,0.030203546,0,3553.06979,5252,-0.1196,-2.17265088,-0.00163437,0
35,36047005201,9065.863535,8,13,8,,545.278355,597.2792374,163.7962963,170.2314815,31088.96,29531,0.6449,50,0.070301291,0.003484321,29301.611,18906,0.6592,51.61634103,0.083061889,0.006161429,-1787.349,-10625,0.0143,1.61634103,0.012760598,0.002677108
36,36047005202,8898.815573,14,27,20,,464.2215961,543.8897634,183.0056521,201.36981,42634.41,68958,0.4499,48,0.066666667,0.006247397,43124.46252,70375,0.4222,49.10429936,0.061095506,0,490.05252,1417,-0.0277,1.10429936,-0.005571161,-0.006247397
37,36047005300,146917.186,35,178,108,70,352.480912,456.2270298,429.2839437,534.2019314,3807.835,72841,0.4713,38,0.093770492,0,3809.406761,80625,0.4529,35.69357367,0.066666667,0,1.571761,7784,-0.0184,-2.30642633,-0.027103825,0
38,36047005400,10983.1482,20,53,28,,432.120273,492.6716054,219.595253,225.8502991,52933.65,59696,0.4881,47,0.083718245,0,49110.49395,63203,0.4931,48.13664596,0.075394506,0.006698565,-3823.15605,3507,0.005,1.13664596,-0.008323739,0.006698565
39,36047005601,11691.03003,11,37,26,,460.7494397,532.3870381,223.4954231,228.199609,35814.53,53984,0.4757,53,0.113451087,0,33332.62195,60927,0.4353,57.91983122,0.098360656,0,-2481.90805,6943,-0.0404,4.91983122,-0.015090431,0
40,36047005602,9009.740263,15,62,49,,404.2125762,469.7421455,220.270302,247.1336704,27409.46,60164,0.5734,45,0.0375,0.009872242,25698.34907,64479,0.5022,47.95480881,0.034994698,0.005600498,-1711.11093,4315,-0.0712,2.95480881,-0.002505302,-0.004271744
41,36047005800,13150.94415,49,101,62,,439.2297517,507.8219114,205.9712949,224.316876,44654.5,50528,0.4825,38,0.065130261,0.003306282,41613.22774,45086,0.4797,41.24912034,0.084554679,0.002938296,-3041.27226,-5442,-0.0028,3.24912034,0.019424418,-0.000367986
42,36047005900,32169.79596,26,114,65,,381.7966983,503.0857335,364.6656928,470.0978319,10357.14,57143,0.3905,41,0.120985011,0.00728863,10125.20949,66328,0.3938,40.69901316,0.113866967,0.008178439,-231.93051,9185,0.0033,-0.30098684,-0.007118044,0.000889809
43,36047006000,10357.9224,23,63,36,,407.2426387,451.6052426,240.7841886,240.332888,46216.98,64286,0.4901,43,0.136456212,0,43223.16778,71172,0.4637,42.0096463,0.108651911,0,-2993.81222,6886,-0.0264,-0.9903537,-0.027804301,0
44,36047006200,11039.16422,34,84,49,,383.2461399,424.489506,242.0858808,253.8180752,44977.21,47050,0.4613,42,0.126027397,0.005782436,46541.35338,57935,0.4646,43.15047022,0.071328671,0.002444988,1564.14338,10885,0.0033,1.15047022,-0.054698726,-0.003337448
45,36047006300,26986.19257,8,74,51,,631.0701734,812.485278,674.1290414,857.7950165,50106.11,97614,0.4299,39,0.039182283,0.011428571,48386.28157,108287,0.446,39.10009625,0.030276046,0.013469828,-1719.82843,10673,0.0161,0.10009625,-0.008906237,0.002041257
46,36047006400,13821.59565,32,63,47,,415.3419175,454.3579816,219.7057198,238.6047504,41352.92,64214,0.5175,40,0.094773119,0,37923.84067,63674,0.5002,42.02981651,0.110893673,0,-3429.07933,-540,-0.0173,2.02981651,0.016120554,0
47,36047006500,66894.25777,13,85,47,,667.9100905,821.8765506,663.808471,840.2828218,55860.71,109492,0.4969,37,0.053329724,0.005630631,59483.59999,118152,0.4889,36.19157442,0.062301166,0.006553312,3622.88999,8660,-0.008,-0.80842558,0.008971442,0.000922681
48,36047006600,10458.66018,27,81,51,,315.094467,373.4436203,260.3231577,271.1468407,63966.34,59981,0.5363,39,0.184331797,0.005347594,59434.61508,60818,0.4796,39.75728155,0.121288374,0.005502462,-4531.72492,837,-0.0567,0.75728155,-0.063043423,0.000154868
49,36047006700,59076.14383,5,48,29,,805.1303846,982.8616607,602.6562694,750.5989694,63016.3,145294,0.4337,37,0.092962963,0.012398922,64144.25215,142478,0.4572,36.3386194,0.07024952,0.015099338,1127.95215,-2816,0.0235,-0.6613806,-0.022713443,0.002700416
50,36047006800,12619.71739,39,152,93,,362.1006256,403.5051214,214.965375,221.9550837,73856.45,40857,0.4529,41,0.097450658,0.011807975,66051.96132,41923,0.4451,39.8301217,0.117071094,0.016576964,-7804.48868,1066,-0.0078,-1.1698783,0.019620436,0.004768989
51,36047006900,75066.81718,25,170,99,,733.1895619,943.4321119,601.2975579,745.5494729,51804.96,131284,0.487,35,0.02293578,0,49418.64039,128989,0.4882,34.82381802,0.022257552,0,-2386.31961,-2295,0.0012,-0.17618198,-0.000678228,0
52,36047007000,10100.41728,19,133,84,,363.5755483,390.2952231,271.7794414,273.9546172,43313.89,42218,0.4884,37,0.1,0.006924644,43436.99534,45291,0.4937,45.89968976,0.037900875,0.006092608,123.10534,3073,0.0053,8.89968976,-0.062099125,-0.000832036
53,36047007100,71795.29829,29,136,91,700,667.3733881,851.010518,651.550915,815.4857585,77329.23,36890,0.5874,41,0.185066422,0.007767784,76417.10599,31061,0.5906,41.5621079,0.189918992,0.003296251,-912.12401,-5829,0.0032,0.5621079,0.00485257,-0.004471533
54,36047007200,4726.414855,13,61,40,,314.579183,341.6994796,250.0658597,293.3877042,92202.77,37364,0.376,40,0.057193923,0,83774.15198,36378,0.3765,44.04936975,0.058708415,0.002380952,-8428.61802,-986,0.0005,4.04936975,0.001514492,0.002380952
55,36047007400,10893.98384,23,131,74,,313.0045791,331.350042,413.0590227,455.7579685,109273.6,46204,0.4602,42,0.085644086,0,103973.0806,40451,0.4989,41.02716469,0.097826087,0,-5300.5194,-5753,0.0387,-0.97283531,0.012182001,0
56,36047007500,75888.1069,11,92,55,,661.7057447,804.3422966,641.7471201,776.2788834,43725.01,135697,0.4979,32,0.067801858,0.013768269,41609.28598,136168,0.5347,34.04945278,0.053752868,0.01091071,-2115.72402,471,0.0368,2.04945278,-0.01404899,-0.002857559
57,36047007600,10767.1206,35,121,69,,310.0511879,351.1944337,355.1630871,417.4981538,89166.98,32996,0.5156,42,0.121266161,0.008403361,92173.44899,33869,0.4983,43.61290323,0.11684435,0.011601409,3006.46899,873,-0.0173,1.61290323,-0.004421811,0.003198048
58,36047007700,104747.9828,13,82,60,,665.4592914,810.7648756,673.1121404,822.0821907,29125.63,123592,0.4783,36,0.051048951,0.011235955,31080.99215,130288,0.4805,35.60488561,0.055313443,0.011134904,1955.36215,6696,0.0022,-0.39511439,0.004264492,-0.000101051
59,36047007800,10721.85141,52,138,93,,292.740185,334.7719089,367.0681572,420.6778161,103007.7,42000,0.4656,46,0.10044874,0.003530286,103476.503,45071,0.4573,44.34205389,0.088827203,0.003707136,468.803,3071,-0.0083,-1.65794611,-0.011621537,0.00017685
60,36047008000,10800.04931,25,117,76,,291.9194834,340.805184,295.8935437,354.5357972,83628.2,53380,0.4552,44,0.082317073,0.002544529,79038.49414,57955,0.4562,43.2792527,0.075339466,0.007107843,-4589.70586,4575,0.001,-0.7207473,-0.006977607,0.004563314
61,36047008200,10843.79772,23,102,72,,316.5289792,379.05052,303.4523027,355.5567385,79733.34,35511,0.4959,39,0.102021174,0,82770.43447,40808,0.5501,39.64177598,0.099058718,0.003733956,3037.09447,5297,0.0542,0.64177598,-0.002962456,0.003733956
62,36047008400,18934.18289,38,143,82,,372.1127632,451.3727912,385.0327129,460.0945847,42113.8,49274,0.4302,37,0.07059421,0.002349869,41284.61982,45096,0.4728,38.06489676,0.054809242,0.002432432,-829.18018,-4178,0.0426,1.06489676,-0.015784968,8.2563E-05
63,36047008500,21922.91476,86,343,195,,,,638.2482505,773.8495396,73576.55,14000,0.6165,45,0.281537845,0.003484321,77459.63298,14229,0.5857,42.94900222,0.2953125,0.002085071,3883.08298,229,-0.0308,-2.05099778,0.013774655,-0.00139925
64,36047008600,7371.946347,8,29,20,,,,517.6630435,524.0036232,0,,,,,,0,0,0,,,,0,0,0,0,0,0
65,36047008800,12290.88351,22,69,38,,333.1322171,419.7631774,313.2865216,358.6491136,46460.56,53528,0.3543,44,0.095310907,0.034073623,46487.91082,54828,0.3363,43.76736111,0.086618257,0,27.35082,1300,-0.018,-0.23263889,-0.00869265,-0.034073623
66,36047009000,9639.494819,13,79,49,,378.4185736,422.2287562,349.2780598,404.4194246,56232.05,36925,0.375,48,0.062146893,0,55918.09489,38782,0.3696,49.68446602,0.068794717,0.005393401,-313.95511,1857,-0.0054,1.68446602,0.006647824,0.005393401
67,36047009200,7350.610609,22,57,32,,370.5802539,420.1276151,333.5241091,401.0597127,123692.3,38042,0.455,44,0.093352706,0.007128119,125545.2284,41496,0.4576,42.45266781,0.105319149,0.006832872,1852.9284,3454,0.0026,-1.54733219,0.011966443,-0.000295247
68,36047009400,9805.425848,12,45,30,,393.8690373,438.5526342,282.821937,339.2073757,100100.4,40239,0.4569,45,0.101257659,0.014550494,95538.66995,42361,0.4202,46.34460548,0.079765193,0.020128088,-4561.73005,2122,-0.0367,1.34460548,-0.021492466,0.005577594
69,36047009600,9787.442615,27,79,49,,369.5815596,439.7048792,300.2552092,366.2889224,102240.9,32829,0.4557,40,0.108656284,0.014072567,104852.319,36903,0.4682,42.20212348,0.122653317,0.018564562,2611.419,4074,0.0125,2.20212348,0.013997033,0.004491995
70,36047009800,9804.057488,21,88,49,,404.1800897,458.8705965,394.4827871,448.1369185,140265.4,31961,0.5048,47,0.086372361,0.01760831,139682.2794,38197,0.5196,50.51846154,0.071026534,0.018954332,-583.1206,6236,0.0148,3.51846154,-0.015345827,0.001346022
71,36047010000,9801.733645,32,98,58,,367.5043523,398.7709885,339.919829,404.257285,108286.4,33229,0.4303,47,0.100446429,0.009247449,113947.8069,34710,0.4459,47.68301479,0.079783853,0.006209299,5661.4069,1481,0.0156,0.68301479,-0.020662576,-0.00303815
72,36047010100,24492.04008,32,115,70,,390.7818676,467.1377703,391.2063845,458.9754373,36833.44,43779,0.454,39,0.102769972,0.018557179,35954.85596,58033,0.4466,38.50184672,0.079526917,0.014140938,-878.58404,14254,-0.0074,-0.49815328,-0.023243055,-0.004416241
73,36047010200,9898.050655,14,86,40,,406.3917876,427.4034265,421.5600988,482.2939344,89447.6,42911,0.3608,45,0.081091618,0,89889.31722,48397,0.3961,44.69810489,0.080857465,0,441.71722,5486,0.0353,-0.30189511,-0.000234153,0
74,36047010400,9888.776524,20,106,61,,427.2993568,456.3102872,304.2316037,363.4492221,100955.7,37787,0.4577,40,0.110053917,0.019956029,100394.5144,38136,0.4514,39.73321234,0.068875041,0.034316261,-561.1856,349,-0.0063,-0.26678766,-0.041178876,0.014360232
75,36047010600,9799.237058,17,65,34,,463.243769,525.8050496,285.5330328,338.9641995,98618.33,37531,0.45,47,0.087536023,0.006227758,89918.22298,35694,0.4128,44.15296804,0.06375977,0.007647059,-8700.10702,-1837,-0.0372,-2.84703196,-0.023776253,0.001419301
76,36047010800,9802.170924,15,60,30,,458.8646186,529.7677897,325.5095807,380.6087848,73198.78,32122,0.4713,50,0.087570621,0.010488677,70471.19636,32059,0.4586,46.3416009,0.079049467,0.010840108,-2727.58364,-63,-0.0127,-3.6583991,-0.008521154,0.000351431
77,36047011000,10261.8439,11,67,42,,311.725204,348.6310173,246.9074523,292.5279603,44373.86,40238,0.4771,46,0.054183267,0,43751.18104,53269,0.4527,44.37021277,0.056765163,0,-622.67896,13031,-0.0244,-1.62978723,0.002581896,0
78,36047011200,11122.33349,24,91,54,,315.7856999,336.6325346,211.9349718,250.3291914,98678.16,30032,0.4579,43,0.085342518,0.016747535,101399.4822,28307,0.4657,36.92429022,0.075113809,0.01069192,2721.3222,-1725,0.0078,-6.07570978,-0.010228709,-0.006055615
79,36047011400,8483.223881,16,53,29,,350.8641343,390.4068143,217.4197758,260.0411095,69460.68,42402,0.384,32,0.033005211,0.014409881,71992.13347,44558,0.3901,34.9535316,0.035,0.005934066,2531.45347,2156,0.0061,2.9535316,0.001994789,-0.008475815
80,36047011600,8102.60004,13,80,49,,472.1270637,518.4899724,206.5735719,259.2828511,69070.23,32267,0.5048,53,0.070216777,0.007105637,67696.57796,32180,0.4962,52.42720884,0.048410062,0.00338001,-1373.65204,-87,-0.0086,-0.57279116,-0.021806715,-0.003725627
81,36047011700,47895.36946,11,62,40,,527.7194879,658.2849784,538.2611088,672.5939394,34189.49,72429,0.3981,37,0.063733785,0,35749.36793,79779,0.4069,36.29548306,0.088,0,1559.87793,7350,0.0088,-0.70451694,0.024266215,0
82,36047011800,14233.3848,15,144,77,,408.5320365,454.9254526,222.1184014,274.6681325,25139.78,31447,0.3912,40,0.069,0.006253006,24478.20662,28586,0.4199,39.67258602,0.050301811,0.006394491,-661.57338,-2861,0.0287,-0.32741398,-0.018698189,0.000141485
83,36047011900,171108.3444,28,237,142,,498.7606784,622.4889075,619.9147405,723.9881093,6317.216,82969,0.4522,34,0.071553229,0.01341853,6473.776237,75682,0.4809,34.08584169,0.067405355,0.011845387,156.560237,-7287,0.0287,0.08584169,-0.004147874,-0.001573143
84,36047012000,12456.69864,7,43,25,,458.1882395,499.0069393,230.1861596,290.3683255,16844.25,28750,0.479,40,0.100169779,0.010358566,17515.33568,50750,0.4954,40.61497326,0.102167183,0.009195402,671.08568,22000,0.0164,0.61497326,0.001997404,-0.001163164
85,36047012100,35242.57569,5,52,28,,572.1374199,728.4302366,346.5194942,367.8024369,31610.39,93393,0.4186,36,0.0236822,0.003948111,31505.43279,96875,0.4086,35.74885845,0.020233463,0.003932584,-104.95721,3482,-0.01,-0.25114155,-0.003448737,-1.5527E-05
86,36047012200,14402.54992,23,90,51,,342.1453713,375.9797866,229.0672106,283.3903603,77112.06,36250,0.4244,40,0.138190134,0.004953999,78330.26142,37089,0.3968,42.42277633,0.132435817,0.004685873,1218.20142,839,-0.0276,2.42277633,-0.005754317,-0.000268126
87,36047012600,15861.43058,20,132,82,,388.5835338,420.5873429,221.5765949,228.3318182,31643.38,37179,0.4509,44,0.082901554,0.00729927,32615.43468,41786,0.4667,45.41666667,0.09602649,0,972.05468,4607,0.0158,1.41666667,0.013124936,-0.00729927
88,36047012700,68487.68023,36,135,68,,518.1963889,617.6824814,669.674613,808.7309799,62280.44,51397,0.5484,38,0.076923077,0,66639.59235,54455,0.5729,39.13372377,0.090414399,0,4359.15235,3058,0.0245,1.13372377,0.013491322,0
89,36047012801,4039.922954,7,78,48,,472.9548495,500.0247509,220.341568,262.2082649,47169.33,42596,0.5063,48,0.057112069,0.003842459,48182.99428,50625,0.4392,50.96681922,0.036286019,0.003283302,1013.66428,8029,-0.0671,2.96681922,-0.02082605,-0.000559157
90,36047012901,51892.75214,54,354,229,,576.745289,720.1447393,340.4984094,384.3846026,48757.75,82071,0.4532,36,0.057112069,0,46581.90513,92143,0.4424,35.83969466,0.035714286,0.003318125,-2175.84487,10072,-0.0108,-0.16030534,-0.021397783,0.003318125
91,36047012902,48167.7986,17,105,64,363,623.4661621,725.5201575,369.8551514,421.3780045,42071.54,86290,0.4914,36,0.06171875,0.005373718,38891.70781,105625,0.4646,35.72312084,0.035743298,0.005777311,-3179.83219,19335,-0.0268,-0.27687916,-0.025975452,0.000403593
92,36047013000,12002.16903,39,96,54,,348.2046384,392.3995124,208.4662111,216.9351722,76688.63,57549,0.467,41,0.079545455,0.009701049,76380.34275,54886,0.4777,44.65876777,0.067908421,0.010222489,-308.28725,-2663,0.0107,3.65876777,-0.011637034,0.00052144
93,36047013100,59292.83073,27,71,35,,664.9923757,763.5988321,354.8545613,393.43389,70287.49,111950,0.5203,37,0.043478261,0.002607253,68515.39656,125139,0.5398,37.00362465,0.02633452,0.005624847,-1772.09344,13189,0.0195,0.00362465,-0.017143741,0.003017594
94,36047013200,5435.7853,13,64,35,,393.4240296,469.0097745,226.8022985,230.4005234,40129.55,56167,0.4502,44,0.065326633,0.010204082,36597.07413,55801,0.459,39.9695122,0.067860509,0.010798122,-3532.47587,-366,0.0088,-4.0304878,0.002533876,0.00059404
95,36047013300,56302.81894,15,52,31,,730.2938372,774.22278,329.3313254,341.6476119,81518.67,144293,0.3554,36,0.043091655,0.015915119,81222.17449,134306,0.3905,36.65526091,0.044585987,0.016964286,-296.49551,-9987,0.0351,0.65526091,0.001494332,0.001049167
96,36047013400,18247.33129,23,108,68,,360.2748942,409.5204677,243.591652,255.8374281,37270.88,66172,0.4096,39,0.082967301,0.006510417,37811.59431,70625,0.419,43.22537473,0.090740741,0,540.71431,4453,0.0094,4.22537473,0.00777344,-0.006510417
97,36047013500,57578.43,19,65,36,,758.9867676,890.9820211,375.8795526,391.6927992,62998.65,126111,0.4881,41,0.050622407,0.024302679,61293.21626,112976,0.4985,41.61,0.03238342,0.02040238,-1705.43374,-13135,0.0104,0.61,-0.018238987,-0.003900299
98,36047013600,14657.0013,27,65,37,,392.3463514,447.125188,238.8884514,259.3071076,45742.72,66375,0.4365,42,0.045261669,0.003448276,47338.25543,65708,0.4355,42.82729104,0.061297539,0.002060793,1595.53543,-667,-0.001,0.82729104,0.01603587,-0.001387483
99,36047013700,57800.56464,33,96,63,,733.3532159,859.7548941,387.2036029,407.6506778,55689.17,99648,0.4309,40,0.06598513,0.015375154,59409.70672,102165,0.425,36.77110993,0.091231178,0.011631288,3720.53672,2517,-0.0059,-3.22889007,0.025246048,-0.003743866
100,36047013800,11059.99034,40,214,120,,366.6365441,398.1134266,245.6515129,264.1365608,54530.59,52645,0.4893,42,0.042410714,0,51248.87796,53370,0.4949,40.19526248,0.039715471,0.002835539,-3281.71204,725,0.0056,-1.80473752,-0.002695243,0.002835539
101,36047013900,57375.70042,18,59,36,,717.1826476,883.4852798,528.8454875,623.3670578,62502.96,100787,0.462,35,0.0781893,0.002484815,61972.40874,108750,0.4133,35.82336707,0.057794058,0.004440744,-530.55126,7963,-0.0487,0.82336707,-0.020395242,0.001955929
102,36047014000,5146.042513,14,49,31,,433.6979893,472.1059584,237.9823346,254.3548942,32592.37,59130,0.4609,39,0.06031746,0.010022272,33582.69531,61250,0.4834,40.84352078,0.053937433,0.01082837,990.32531,2120,0.0225,1.84352078,-0.006380027,0.000806098
103,36047014100,62742.23436,14,68,43,,650.2750832,769.6204861,560.4304773,716.0543942,61477.45,78125,0.4893,42,0.100324939,0.035147097,52978.9127,86953,0.5111,41.39944904,0.064952639,0.015361446,-8498.5373,8828,0.0218,-0.60055096,-0.0353723,-0.019785651
104,36047014200,13720.12504,17,131,77,,359.0253825,401.56159,247.2036864,260.8882659,39910.43,56324,0.4326,41,0.106874639,0.012410189,41028.69847,61168,0.4392,42.81617139,0.082352941,0.008298755,1118.26847,4844,0.0066,1.81617139,-0.024521698,-0.004111434
105,36047014300,82306.71089,14,63,32,,485.0703729,603.538792,368.2185675,453.40106,43055.55,80170,0.4407,36,0.052,0.011080332,42471.13752,93603,0.4201,35.62248996,0.049450549,0.01039034,-584.41248,13433,-0.0206,-0.37751004,-0.002549451,-0.000689992
106,36047014500,16977.54736,15,84,48,,419.5408664,524.5772066,353.8468501,433.9034733,52438.65,64926,0.402,36,0.063796354,0.002265006,53422.46576,68936,0.4283,37.51746966,0.050334501,0.004720162,983.81576,4010,0.0263,1.51746966,-0.013461853,0.002455156
107,36047014700,8272.284642,7,21,15,,522.751046,663.8808187,414.0603318,459.9115071,50417.59,81181,0.4458,46,0.036709721,0.016019417,54227.6647,81420,0.4509,45.7107438,0.049789621,0.009041591,3810.0747,239,0.0051,-0.2892562,0.0130799,-0.006977826
108,36047014800,4689.139524,5,26,15,,492.0092209,556.1209726,257.3673951,296.818631,24374.71,56500,0.4887,41,0.08988764,0,25946.65004,56216,0.4986,38.92430279,0.098305085,0,1571.94004,-284,0.0099,-2.07569721,0.008417445,0
109,36047014900,94731.32662,65,97,62,,669.3640217,824.9093881,482.6996272,590.3058479,60479.86,103378,0.3618,41,0.065474625,0.003497115,60919.93758,103427,0.3963,42.66167569,0.077314072,0.00383075,440.07758,49,0.0345,1.66167569,0.011839447,0.000333635
110,36047015000,4690.830805,1,36,19,,441.4274871,489.2375954,189.9132523,193.9432296,31854.69,82188,0.4223,40,0.029372497,0.003676471,28847.69969,70938,0.4422,39.53978159,0.020862309,0,-3006.99031,-11250,0.0199,-0.46021841,-0.008510188,-0.003676471
111,36047015100,56610.93074,13,38,29,,751.3500924,923.9331128,489.7644615,560.3503178,74120.59,121742,0.4589,37,0.081456456,0.005170388,71744.14705,124470,0.4742,37.38386308,0.051488335,0.015092502,-2376.44295,2728,0.0153,0.38386308,-0.029968121,0.009922114
112,36047015200,9378.257102,4,41,29,,378.5556775,429.3378627,216.6626854,214.1732265,24912.88,70598,0.4489,39,0.116527037,0.004752475,26106.59778,87944,0.4219,40.15625,0.095900439,0.004881712,1193.71778,17346,-0.027,1.15625,-0.020626598,0.000129237
113,36047015300,57052.49839,32,70,47,,806.4203217,985.4554164,356.4922095,402.5459226,50964.3,115000,0.3843,37,0.049363057,0.008885851,47263.74826,146458,0.4309,36.04477612,0.053479011,0.009184423,-3700.55174,31458,0.0466,-0.95522388,0.004115954,0.000298572
114,36047015400,32352.73027,4,28,14,,,,224.5927075,233.9022498,0,,,,,,0,0,0,,,,0,0,0,0,0,0
115,36047015500,56737.15185,24,55,28,,814.4253934,1009.493756,392.7000577,450.2053476,63587.93,128611,0.5097,38,0.049977283,0.004167824,63830.23649,129464,0.5138,36.71585648,0.048711944,0.007454445,242.30649,853,0.0041,-1.28414352,-0.001265339,0.003286621
116,36047015700,63479.26724,9,53,34,,863.080102,991.6543303,446.7946705,526.2441458,66347.67,102500,0.4129,41,0.021291449,0.01717243,64939.97191,106583,0.4369,39.98302927,0.015304348,0.017079625,-1407.69809,4083,0.024,-1.01697073,-0.005987101,-9.2805E-05
117,36047015900,94993.82623,22,99,59,,742.1380231,870.8907305,480.6757263,590.7196618,53246.51,130806,0.4477,34,0.039226833,0.017560976,52916.10921,127759,0.4788,36.69170109,0.045293073,0.028957151,-330.40079,-3047,0.0311,2.69170109,0.00606624,0.011396175
118,36047016000,17612.20563,26,96,68,,377.6070895,428.1086049,212.8219022,226.5943463,44786.11,60698,0.4324,39,0.093956771,0.005923901,39922.18447,59872,0.417,40.57652534,0.058356676,0.006654722,-4863.92553,-826,-0.0154,1.57652534,-0.035600095,0.000730821
119,36047016100,74946.13863,33,178,119,,683.4899305,848.352398,528.5000147,636.1220682,44572.71,103500,0.4741,37,0.04218107,0.003851091,45992.67028,111333,0.4865,38.13397129,0.032357473,0.003442879,1419.96028,7833,0.0124,1.13397129,-0.009823597,-0.000408212
120,36047016200,16153.14381,6,19,13,,436.3642715,497.7020806,200.9361348,224.1632058,27447.44,71602,0.421,40,0.058108108,0.003137255,24391.77161,71042,0.4046,40.76660988,0.073806078,0,-3055.66839,-560,-0.0164,0.76660988,0.01569797,-0.003137255
121,36047016300,75661.63675,32,68,43,278,579.8855995,763.6005696,754.1759748,846.9293968,45344.35,86234,0.4237,39,0.088539326,0.004778592,46413.58866,86997,0.4277,38.61033127,0.089333333,0.005658598,1069.23866,763,0.004,-0.38966873,0.000794007,0.000880006
